Well	Nitrite_input	Nitrate_input	Ammonium_input	Soil	Soil_ID	Sample_type	Titration_type	Unit	Concentration_M	Added_ul	Expected_pH	Chloramphenicol	Cycloheximide	Time_point	Ammonia_OD650	Ammonia_mM	NH4_mM	Time_minutes	Time_hours	Time_days	H_mol	Soil_name	Depth	Soil_pH	Moisture_percent	Volume	H_Molarity	H_mM	Time	mcf	Correction_factor_NH4	Replicate	pH	Ave_UnitT0_NH4_mM	Ave_NN_NH4_mM	Correction_factor_by_Unit
F09	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-3	-0.3	20	4.98	CHL	None	Soil11_T6	0.4353	0.2065893904	0.01712239171	2670	44.5	1.854166667	-0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.003135168961	-3.135168961	T6	1.125748503	0.8782839238	2	4.807807808	0.4927115404	0.4702660277	0.9544449218
F09	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-3	-0.3	20	4.98	CHL	None	Soil11_T7	0.4298	0.2039196446	0.02071174514	3400	56.66666667	2.361111111	-0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.003135168961	-3.135168961	T7	1.125748503	0.8963353149	2	4.807807808	0.4927115404	0.4702660277	0.9544449218
F09	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-3	-0.3	20	4.98	CHL	None	Soil11_T8	0.43525	0.2065651174	0	4074	67.9	2.829166667	-0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.003135168961	-3.135168961	T8	1.125748503	0.8449702831	2	4.807807808	0.4927115404	0.4702660277	0.9544449218
F09	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-3	-0.3	20	4.98	CHL	None	Soil11_T9	0.45855	0.2178815103	0.01725612307	5535	92.25	3.84375	-0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.003135168961	-3.135168961	T9	1.125748503	0.832993701	2	4.807807808	0.4927115404	0.4702660277	0.9544449218
F10	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	3	0.3	20	4.08	CHL	None	Soil11_T0	0.35475	0.1675471826	0.001236931456	0	0	0	0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.003135168961	3.135168961	T0	1.125748503	1.001537355	2	4.231231231	0.4710259686	0.4702660277	0.9983866262
F10	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	3	0.3	20	4.08	CHL	None	Soil11_T1	0.3807	0.180111591	0	280	4.666666667	0.1944444444	0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.003135168961	3.135168961	T1	1.125748503	0.9200205813	2	4.231231231	0.4710259686	0.4702660277	0.9983866262
F10	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	3	0.3	20	4.08	CHL	None	Soil11_T2	0.37605	0.1778592282	0	500	8.333333333	0.3472222222	0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.003135168961	3.135168961	T2	1.125748503	0.9311139709	2	4.231231231	0.4710259686	0.4702660277	0.9983866262
F10	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	3	0.3	20	4.08	CHL	None	Soil11_T3	0.391	0.1851021544	0.004155512267	1205	20.08333333	0.8368055556	0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.003135168961	3.135168961	T3	1.125748503	0.9121636966	2	4.231231231	0.4710259686	0.4702660277	0.9983866262
F10	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	3	0.3	20	4.08	CHL	None	Soil11_T4	0.37525	0.1774717662	0	1530	25.5	1.0625	0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.003135168961	3.135168961	T4	1.125748503	0.901897918	2	4.231231231	0.4710259686	0.4702660277	0.9983866262
F10	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	3	0.3	20	4.08	CHL	None	Soil11_T5	0.39495	0.1870165449	0	1955	32.58333333	1.357638889	0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.003135168961	3.135168961	T5	1.125748503	0.886591023	2	4.231231231	0.4710259686	0.4702660277	0.9983866262
F10	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	3	0.3	20	4.08	CHL	None	Soil11_T6	0.4077	0.1931979275	0.006513433243	2670	44.5	1.854166667	0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.003135168961	3.135168961	T6	1.125748503	0.8782839238	2	4.231231231	0.4710259686	0.4702660277	0.9983866262
F10	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	3	0.3	20	4.08	CHL	None	Soil11_T7	0.39305	0.1860956619	0	3400	56.66666667	2.361111111	0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.003135168961	3.135168961	T7	1.125748503	0.8963353149	2	4.231231231	0.4710259686	0.4702660277	0.9983866262
F10	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	3	0.3	20	4.08	CHL	None	Soil11_T8	0.4168	0.1976116267	0	4074	67.9	2.829166667	0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.003135168961	3.135168961	T8	1.125748503	0.8449702831	2	4.231231231	0.4710259686	0.4702660277	0.9983866262
F10	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	3	0.3	20	4.08	CHL	None	Soil11_T9	0.40325	0.1910401531	0	5535	92.25	3.84375	0.000006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.003135168961	3.135168961	T9	1.125748503	0.832993701	2	4.231231231	0.4710259686	0.4702660277	0.9983866262
F11	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	9	0.9	20	3.63	CHL	None	Soil11_T0	0.33015	0.1556481569	0	0	0	0	0.000018	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.009405506884	9.405506884	T0	1.125748503	1.001537355	2	3.846846847	0.4470407301	0.4702660277	1.051953426
F11	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	9	0.9	20	3.63	CHL	None	Soil11_T1	0.38135	0.18042647	0.02117984772	280	4.666666667	0.1944444444	0.000018	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.009405506884	9.405506884	T1	1.125748503	0.9200205813	2	3.846846847	0.4470407301	0.4702660277	1.051953426
F11	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	9	0.9	20	3.63	CHL	None	Soil11_T2	0.39095	0.1850779235	0.0399279885	500	8.333333333	0.3472222222	0.000018	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.009405506884	9.405506884	T2	1.125748503	0.9311139709	2	3.846846847	0.4470407301	0.4702660277	1.051953426
F11	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	9	0.9	20	3.63	CHL	None	Soil11_T3	0.37995	0.179748279	0.01515146623	1205	20.08333333	0.8368055556	0.000018	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.009405506884	9.405506884	T3	1.125748503	0.9121636966	2	3.846846847	0.4470407301	0.4702660277	1.051953426
F11	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	9	0.9	20	3.63	CHL	None	Soil11_T4	0.38355	0.1814922738	0.01434514815	1530	25.5	1.0625	0.000018	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.009405506884	9.405506884	T4	1.125748503	0.901897918	2	3.846846847	0.4470407301	0.4702660277	1.051953426
F11	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	9	0.9	20	3.63	CHL	None	Soil11_T5	0.3709	0.1753651536	0	1955	32.58333333	1.357638889	0.000018	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.009405506884	9.405506884	T5	1.125748503	0.886591023	2	3.846846847	0.4470407301	0.4702660277	1.051953426
F11	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	9	0.9	20	3.63	CHL	None	Soil11_T6	0.40915	0.1939011038	0.03392267936	2670	44.5	1.854166667	0.000018	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.009405506884	9.405506884	T6	1.125748503	0.8782839238	2	3.846846847	0.4470407301	0.4702660277	1.051953426
F11	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	9	0.9	20	3.63	CHL	None	Soil11_T7	0.40155	0.190215934	0.0345060243	3400	56.66666667	2.361111111	0.000018	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.009405506884	9.405506884	T7	1.125748503	0.8963353149	2	3.846846847	0.4470407301	0.4702660277	1.051953426
F11	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	9	0.9	20	3.63	CHL	None	Soil11_T8	0.40875	0.1937071201	0.01431334029	4074	67.9	2.829166667	0.000018	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.009405506884	9.405506884	T8	1.125748503	0.8449702831	2	3.846846847	0.4470407301	0.4702660277	1.051953426
F11	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	9	0.9	20	3.63	CHL	None	Soil11_T9	0.4094	0.1940223451	0.008222319942	5535	92.25	3.84375	0.000018	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.009405506884	9.405506884	T9	1.125748503	0.832993701	2	3.846846847	0.4470407301	0.4702660277	1.051953426
F12	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	30	3	20	3.18	CHL	None	Soil11_T0	0.33235	0.1567118329	0	0	0	0	0.00006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.03135168961	31.35168961	T0	1.125748503	1.001537355	2	3.306306306	0.4529927634	0.4702660277	1.038131435
F12	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	30	3	20	3.18	CHL	None	Soil11_T1	0.3331	0.1570744706	0	280	4.666666667	0.1944444444	0.00006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.03135168961	31.35168961	T1	1.125748503	0.9200205813	2	3.306306306	0.4529927634	0.4702660277	1.038131435
F12	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	30	3	20	3.18	CHL	None	Soil11_T2	0.37335	0.1765515925	0.01002913345	500	8.333333333	0.3472222222	0.00006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.03135168961	31.35168961	T2	1.125748503	0.9311139709	2	3.306306306	0.4529927634	0.4702660277	1.038131435
F12	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	30	3	20	3.18	CHL	None	Soil11_T3	0.37455	0.1771327469	0.001802850654	1205	20.08333333	0.8368055556	0.00006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.03135168961	31.35168961	T3	1.125748503	0.9121636966	2	3.306306306	0.4529927634	0.4702660277	1.038131435
F12	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	30	3	20	3.18	CHL	None	Soil11_T4	0.3252	0.1532552191	0	1530	25.5	1.0625	0.00006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.03135168961	31.35168961	T4	1.125748503	0.901897918	2	3.306306306	0.4529927634	0.4702660277	1.038131435
F12	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	30	3	20	3.18	CHL	None	Soil11_T5	0.30835	0.1451130171	0	1955	32.58333333	1.357638889	0.00006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.03135168961	31.35168961	T5	1.125748503	0.886591023	2	3.306306306	0.4529927634	0.4702660277	1.038131435
F12	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	30	3	20	3.18	CHL	None	Soil11_T6	0.2905	0.1364934153	0	2670	44.5	1.854166667	0.00006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.03135168961	31.35168961	T6	1.125748503	0.8782839238	2	3.306306306	0.4529927634	0.4702660277	1.038131435
F12	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	30	3	20	3.18	CHL	None	Soil11_T7	0.3534	0.1668938912	0	3400	56.66666667	2.361111111	0.00006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.03135168961	31.35168961	T7	1.125748503	0.8963353149	2	3.306306306	0.4529927634	0.4702660277	1.038131435
F12	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	30	3	20	3.18	CHL	None	Soil11_T8	0.39465	0.1868711378	0	4074	67.9	2.829166667	0.00006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.03135168961	31.35168961	T8	1.125748503	0.8449702831	2	3.306306306	0.4529927634	0.4702660277	1.038131435
F12	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	30	3	20	3.18	CHL	None	Soil11_T9	0.40155	0.190215934	0	5535	92.25	3.84375	0.00006	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	0.03135168961	31.35168961	T9	1.125748503	0.832993701	2	3.306306306	0.4529927634	0.4702660277	1.038131435
G01	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-100	-10	20	8.58	CHL	None	Soil11_T0	0.35425	0.1673052188	0.02128976864	0	0	0	-0.0002	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.104505632	-104.505632	T0	1.125748503	1.001537355	3	8.55	0.4511581544	0.4702660277	1.042352938
G01	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-100	-10	20	8.58	CHL	None	Soil11_T1	0.36475	0.1723874502	0	280	4.666666667	0.1944444444	-0.0002	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.104505632	-104.505632	T1	1.125748503	0.9200205813	3	8.55	0.4511581544	0.4702660277	1.042352938
G01	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-100	-10	20	8.58	CHL	None	Soil11_T2	0.3894	0.1843267893	0.0332200698	500	8.333333333	0.3472222222	-0.0002	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.104505632	-104.505632	T2	1.125748503	0.9311139709	3	8.55	0.4511581544	0.4702660277	1.042352938
G01	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-100	-10	20	8.58	CHL	None	Soil11_T3	0.36505	0.1725326874	0	1205	20.08333333	0.8368055556	-0.0002	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.104505632	-104.505632	T3	1.125748503	0.9121636966	3	8.55	0.4511581544	0.4702660277	1.042352938
G01	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-100	-10	20	8.58	CHL	None	Soil11_T4	0.36595	0.1729684093	0	1530	25.5	1.0625	-0.0002	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.104505632	-104.505632	T4	1.125748503	0.901897918	3	8.55	0.4511581544	0.4702660277	1.042352938
G01	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-100	-10	20	8.58	CHL	None	Soil11_T5	0.35825	0.1692410613	0	1955	32.58333333	1.357638889	-0.0002	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.104505632	-104.505632	T5	1.125748503	0.886591023	3	8.55	0.4511581544	0.4702660277	1.042352938
G01	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-100	-10	20	8.58	CHL	None	Soil11_T6	0.38645	0.1828973372	0.0009700121133	2670	44.5	1.854166667	-0.0002	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.104505632	-104.505632	T6	1.125748503	0.8782839238	3	8.55	0.4511581544	0.4702660277	1.042352938
G01	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-100	-10	20	8.58	CHL	None	Soil11_T7	0.37205	0.1759220394	0	3400	56.66666667	2.361111111	-0.0002	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.104505632	-104.505632	T7	1.125748503	0.8963353149	3	8.55	0.4511581544	0.4702660277	1.042352938
G01	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-100	-10	20	8.58	CHL	None	Soil11_T8	0.41965	0.198994263	0.02299655547	4074	67.9	2.829166667	-0.0002	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.104505632	-104.505632	T8	1.125748503	0.8449702831	3	8.55	0.4511581544	0.4702660277	1.042352938
G01	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-100	-10	20	8.58	CHL	None	Soil11_T9	0.41505	0.1967627161	0.01055196144	5535	92.25	3.84375	-0.0002	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.104505632	-104.505632	T9	1.125748503	0.832993701	3	8.55	0.4511581544	0.4702660277	1.042352938
G02	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-50	-5	20	8.13	CHL	None	Soil11_T0	0.38625	0.1828004311	0.02129204753	0	0	0	-0.0001	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.05225281602	-52.25281602	T0	1.125748503	1.001537355	3	8.099099099	0.4929405276	0.4702660277	0.9540015507
G02	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-50	-5	20	8.13	CHL	None	Soil11_T1	0.38145	0.1804749137	0	280	4.666666667	0.1944444444	-0.0001	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.05225281602	-52.25281602	T1	1.125748503	0.9200205813	3	8.099099099	0.4929405276	0.4702660277	0.9540015507
G02	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-50	-5	20	8.13	CHL	None	Soil11_T2	0.39575	0.1874043056	0	500	8.333333333	0.3472222222	-0.0001	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.05225281602	-52.25281602	T2	1.125748503	0.9311139709	3	8.099099099	0.4929405276	0.4702660277	0.9540015507
G02	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-50	-5	20	8.13	CHL	None	Soil11_T3	0.42825	0.2031673658	0.02730742455	1205	20.08333333	0.8368055556	-0.0001	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.05225281602	-52.25281602	T3	1.125748503	0.9121636966	3	8.099099099	0.4929405276	0.4702660277	0.9540015507
G02	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-50	-5	20	8.13	CHL	None	Soil11_T4	0.39295	0.1860471963	0	1530	25.5	1.0625	-0.0001	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.05225281602	-52.25281602	T4	1.125748503	0.901897918	3	8.099099099	0.4929405276	0.4702660277	0.9540015507
G02	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-50	-5	20	8.13	CHL	None	Soil11_T5	0.40665	0.1926887558	0	1955	32.58333333	1.357638889	-0.0001	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.05225281602	-52.25281602	T5	1.125748503	0.886591023	3	8.099099099	0.4929405276	0.4702660277	0.9540015507
G02	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-50	-5	20	8.13	CHL	None	Soil11_T6	0.4205	0.1994066581	0	2670	44.5	1.854166667	-0.0001	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.05225281602	-52.25281602	T6	1.125748503	0.8782839238	3	8.099099099	0.4929405276	0.4702660277	0.9540015507
G02	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-50	-5	20	8.13	CHL	None	Soil11_T7	0.39535	0.1872104238	0	3400	56.66666667	2.361111111	-0.0001	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.05225281602	-52.25281602	T7	1.125748503	0.8963353149	3	8.099099099	0.4929405276	0.4702660277	0.9540015507
G02	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-50	-5	20	8.13	CHL	None	Soil11_T8	0.43345	0.2056913206	0	4074	67.9	2.829166667	-0.0001	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.05225281602	-52.25281602	T8	1.125748503	0.8449702831	3	8.099099099	0.4929405276	0.4702660277	0.9540015507
G02	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-50	-5	20	8.13	CHL	None	Soil11_T9	0.44625	0.211906329	0.00366605888	5535	92.25	3.84375	-0.0001	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.05225281602	-52.25281602	T9	1.125748503	0.832993701	3	8.099099099	0.4929405276	0.4702660277	0.9540015507
G03	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-25	-2.5	20	7.68	CHL	None	Soil11_T0	0.37545	0.1775686306	0.008418700074	0	0	0	-0.00005	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.02612640801	-26.12640801	T0	1.125748503	1.001537355	3	7.294294294	0.4917097484	0.4702660277	0.9563894741
G03	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-25	-2.5	20	7.68	CHL	None	Soil11_T1	0.40425	0.1915250134	0.004018785647	280	4.666666667	0.1944444444	-0.00005	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.02612640801	-26.12640801	T1	1.125748503	0.9200205813	3	7.294294294	0.4917097484	0.4702660277	0.9563894741
G03	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-25	-2.5	20	7.68	CHL	None	Soil11_T2	0.3901	0.1846660056	0	500	8.333333333	0.3472222222	-0.00005	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.02612640801	-26.12640801	T2	1.125748503	0.9311139709	3	7.294294294	0.4917097484	0.4702660277	0.9563894741
G03	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-25	-2.5	20	7.68	CHL	None	Soil11_T3	0.41445	0.1964716745	0.01211354075	1205	20.08333333	0.8368055556	-0.00005	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.02612640801	-26.12640801	T3	1.125748503	0.9121636966	3	7.294294294	0.4917097484	0.4702660277	0.9563894741
G03	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-25	-2.5	20	7.68	CHL	None	Soil11_T4	0.41625	0.19734482	0.008804319201	1530	25.5	1.0625	-0.00005	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.02612640801	-26.12640801	T4	1.125748503	0.901897918	3	7.294294294	0.4917097484	0.4702660277	0.9563894741
G03	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-25	-2.5	20	7.68	CHL	None	Soil11_T5	0.4034	0.1911128809	0	1955	32.58333333	1.357638889	-0.00005	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.02612640801	-26.12640801	T5	1.125748503	0.886591023	3	7.294294294	0.4917097484	0.4702660277	0.9563894741
G03	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-25	-2.5	20	7.68	CHL	None	Soil11_T6	0.42965	0.2038468414	0.01163193955	2670	44.5	1.854166667	-0.00005	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.02612640801	-26.12640801	T6	1.125748503	0.8782839238	3	7.294294294	0.4917097484	0.4702660277	0.9563894741
G03	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-25	-2.5	20	7.68	CHL	None	Soil11_T7	0.40915	0.1939011038	0	3400	56.66666667	2.361111111	-0.00005	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.02612640801	-26.12640801	T7	1.125748503	0.8963353149	3	7.294294294	0.4917097484	0.4702660277	0.9563894741
G03	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-25	-2.5	20	7.68	CHL	None	Soil11_T8	0.44255	0.210109482	0.007596814604	4074	67.9	2.829166667	-0.00005	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.02612640801	-26.12640801	T8	1.125748503	0.8449702831	3	7.294294294	0.4917097484	0.4702660277	0.9563894741
G03	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-25	-2.5	20	7.68	CHL	None	Soil11_T9	0.48255	0.2295487322	0.04440863695	5535	92.25	3.84375	-0.00005	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.02612640801	-26.12640801	T9	1.125748503	0.832993701	3	7.294294294	0.4917097484	0.4702660277	0.9563894741
G04	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-18	-1.8	20	7.23	CHL	None	Soil11_T0	0.38095	0.1802326974	0.01760824651	0	0	0	-0.000036	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.01881101377	-18.81101377	T0	1.125748503	1.001537355	3	6.777777778	0.4896861367	0.4702660277	0.9603417219
G04	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-18	-1.8	20	7.23	CHL	None	Soil11_T1	0.38885	0.1840602688	0	280	4.666666667	0.1944444444	-0.000036	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.01881101377	-18.81101377	T1	1.125748503	0.9200205813	3	6.777777778	0.4896861367	0.4702660277	0.9603417219
G04	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-18	-1.8	20	7.23	CHL	None	Soil11_T2	0.41305	0.1957926039	0.02246091356	500	8.333333333	0.3472222222	-0.000036	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.01881101377	-18.81101377	T2	1.125748503	0.9311139709	3	6.777777778	0.4896861367	0.4702660277	0.9603417219
G04	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-18	-1.8	20	7.23	CHL	None	Soil11_T3	0.40055	0.189731125	0	1205	20.08333333	0.8368055556	-0.000036	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.01881101377	-18.81101377	T3	1.125748503	0.9121636966	3	6.777777778	0.4896861367	0.4702660277	0.9603417219
G04	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-18	-1.8	20	7.23	CHL	None	Soil11_T4	0.41385	0.1961806397	0.007946241689	1530	25.5	1.0625	-0.000036	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.01881101377	-18.81101377	T4	1.125748503	0.901897918	3	6.777777778	0.4896861367	0.4702660277	0.9603417219
G04	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-18	-1.8	20	7.23	CHL	None	Soil11_T5	0.41995	0.1991398127	0.006920976825	1955	32.58333333	1.357638889	-0.000036	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.01881101377	-18.81101377	T5	1.125748503	0.886591023	3	6.777777778	0.4896861367	0.4702660277	0.9603417219
G04	0	2	0	Soil11	Soil11_CE234	Slurry	HCl_NaOH	-18	-1.8	20	7.23	CHL	None	Soil11_T6	0.4485	0.212999134	0.03534897873	2670	44.5	1.854166667	-0.000036	Soil11_CE234_pH6.19	10_20cm	6.186	25.1497006	1.913772455	-0.01881101377	-18.81101377	T6	1.125748503	0.8782839238	3	6.777777778	0.4896861367	0.4702660277	0.9603417219
