,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil17_CE_251_N3_0_CHL_No_Nitrate_T9,nan,0.878,0.059,0.000,nan,nan,nan,0.323,0.439,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil17_CE_251_N3_0_None_No_Nitrate_T9,nan,0.098,0.000,0.000,nan,nan,nan,0.524,0.485,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_0_CHL_No_Nitrate_T9,nan,2.978,0.000,0.000,nan,nan,nan,6.178,1.641,1.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil3_CE_239_0_None_No_Nitrate_T9,nan,0.685,0.416,0.000,nan,nan,nan,6.700,1.399,0.058,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_0_CHL_No_Nitrate_T9,nan,0.489,0.000,0.000,nan,nan,nan,1.855,1.109,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil5_CE_201_0_None_No_Nitrate_T9,nan,0.293,0.000,0.000,nan,nan,nan,4.272,1.917,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_0_CHL_No_Nitrate_T9,nan,0.978,0.000,0.000,nan,nan,nan,3.260,1.063,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil6_CE_73_0_None_No_Nitrate_T9,nan,0.978,0.000,0.000,nan,nan,nan,2.787,1.161,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_0_CHL_No_Nitrate_T9,nan,2.445,0.000,0.000,nan,nan,nan,1.896,1.023,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
Soil9_CE_277_0_None_No_Nitrate_T9,nan,2.345,0.119,0.000,nan,nan,nan,3.882,3.305,0.058,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.358,nan,0.000,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan
