,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil17_CE_251_N3_-40_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.809,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,5.326
Soil17_CE_251_N3_-4_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,26.055
Soil17_CE_251_N3_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,16.447
Soil17_CE_251_N3_10_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,7.934
Soil17_CE_251_N3_13_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000,7.856
Soil17_CE_251_N3_16_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,4.761
Soil17_CE_251_N3_20_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,7.876
Soil17_CE_251_N3_24_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.780,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,7.935
Soil17_CE_251_N3_28_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,6.559
Soil17_CE_251_N3_6_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,13.687
Soil3_CE_239_-11_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,5.970
Soil3_CE_239_-14_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,7.220
Soil3_CE_239_-16_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,6.631
Soil3_CE_239_-19_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,7.773
Soil3_CE_239_-22_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,7.107
Soil3_CE_239_-26_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,5.804
Soil3_CE_239_-32_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,5.616
Soil3_CE_239_-50_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,0.875
Soil3_CE_239_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,5.084
Soil3_CE_239_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.369
Soil3_CE_239_9_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.540,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.364
Soil5_CE_201_-12_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,8.449
Soil5_CE_201_-15_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,6.240
Soil5_CE_201_-19_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,6.230
Soil5_CE_201_-23_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,6.020
Soil5_CE_201_-28_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,10.085
Soil5_CE_201_-35_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.739
Soil5_CE_201_-55_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.678
Soil5_CE_201_-5_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,4.835
Soil5_CE_201_-9_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,5.925
Soil5_CE_201_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,3.547
Soil5_CE_201_7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,0.993
Soil6_CE_73_-11_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,14.355
Soil6_CE_73_-14_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,8.760
Soil6_CE_73_-17_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,10.642
Soil6_CE_73_-21_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,20.146
Soil6_CE_73_-26_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,18.836
Soil6_CE_73_-40_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,5.233
Soil6_CE_73_-4_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,7.879
Soil6_CE_73_-70_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.622
