,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil6_CE_73_-70_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,0.984
Soil6_CE_73_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.000,17.583
Soil6_CE_73_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,5.658
Soil6_CE_73_7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,0.000,1.416
Soil9_CE_277_-10_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,1.905,7.260
Soil9_CE_277_-13_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,0.476,6.854
Soil9_CE_277_-16_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,1.905,13.922
Soil9_CE_277_-20_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,1.429,12.664
Soil9_CE_277_-28_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.476,5.478
Soil9_CE_277_-2_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.292,nan,nan,nan,nan,nan,nan,1.659,7.118
Soil9_CE_277_-5_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,1.905,8.416
Soil9_CE_277_-75_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,1.723
Soil9_CE_277_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.097,nan,nan,nan,nan,nan,nan,3.382,10.144
Soil9_CE_277_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.680,nan,nan,nan,nan,nan,nan,0.000,5.933
Soil9_CE_277_4_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.194,nan,nan,nan,nan,nan,nan,0.000,3.508
