,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil6_CE_73_-21_CHL_T9,nan,nan,4.697,0.000,nan,nan,nan,1.877,11.518,3.052,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.730
Soil6_CE_73_-26_CHL_T9,nan,nan,3.641,0.000,nan,nan,nan,1.949,10.784,1.962,3.000,3.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.973
Soil6_CE_73_-40_CHL_T9,nan,nan,2.529,0.417,nan,nan,nan,1.946,9.359,2.236,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.608
Soil6_CE_73_-4_CHL_T9,nan,nan,2.999,0.000,nan,nan,nan,1.547,11.155,2.072,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.185,nan,nan,nan,nan,nan,nan,nan,0.608
Soil6_CE_73_-70_CHL_T9,nan,nan,3.328,1.417,nan,nan,nan,2.090,7.195,3.895,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,1.122
Soil6_CE_73_-7_CHL_T9,nan,nan,3.663,0.000,nan,nan,nan,1.824,9.538,1.610,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil6_CE_73_0_CHL_T9,nan,nan,2.409,0.000,nan,nan,nan,1.671,9.118,1.091,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.487
Soil6_CE_73_7_CHL_T9,nan,nan,3.053,0.000,nan,nan,nan,3.253,15.344,1.743,1.000,1.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.365
Soil9_CE_277_-10_CHL_T9,nan,nan,3.227,0.000,nan,nan,nan,2.228,12.340,1.796,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.852
Soil9_CE_277_-13_CHL_T9,nan,nan,1.820,0.000,nan,nan,nan,1.788,12.483,1.143,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.365
Soil9_CE_277_-16_CHL_T9,nan,nan,2.642,0.000,nan,nan,nan,2.407,12.012,1.970,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.487
Soil9_CE_277_-20_CHL_T9,nan,nan,2.644,0.000,nan,nan,nan,1.892,10.794,1.340,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.000
Soil9_CE_277_-28_CHL_T9,nan,nan,2.817,0.000,nan,nan,nan,3.078,12.335,2.886,0.436,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.728
Soil9_CE_277_-2_CHL_T9,nan,nan,3.355,0.000,nan,nan,nan,2.090,12.981,2.075,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.365
Soil9_CE_277_-5_CHL_T9,nan,nan,1.353,0.000,nan,nan,nan,2.193,12.826,1.418,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.728
Soil9_CE_277_-75_CHL_T9,nan,nan,2.462,0.000,nan,nan,nan,3.277,9.079,1.990,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil9_CE_277_-7_CHL_T9,nan,nan,1.884,0.000,nan,nan,nan,2.628,10.256,2.699,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.848
Soil9_CE_277_0_CHL_T9,nan,nan,4.281,0.000,nan,nan,nan,2.674,17.197,2.185,0.000,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.573,nan,nan,nan,nan,nan,nan,nan,0.365
Soil9_CE_277_4_CHL_T9,nan,nan,3.697,0.000,nan,nan,nan,1.955,12.759,2.342,0.000,0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.096,nan,nan,nan,nan,nan,nan,nan,0.243
