,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil6_CE_73_-17_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,8.381,13.379,6.761,1.000,1.406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.462,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,2.007
Soil6_CE_73_-21_CHL_T9,nan,nan,0.348,0.000,nan,nan,nan,7.977,12.219,8.857,0.000,1.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.222,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,3.111
Soil6_CE_73_-26_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,7.931,12.213,7.294,0.000,1.237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.188,nan,nan,nan,nan,nan,nan,nan,2.076
Soil6_CE_73_-40_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,7.859,10.692,7.871,0.007,0.408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,2.705
Soil6_CE_73_-4_CHL_T9,nan,nan,0.221,0.000,nan,nan,nan,8.698,11.540,6.947,1.000,1.424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.463,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.443
Soil6_CE_73_-70_CHL_T9,nan,nan,0.000,0.803,nan,nan,nan,8.986,11.965,9.979,0.000,0.221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,4.290
Soil6_CE_73_-7_CHL_T9,nan,nan,0.117,0.030,nan,nan,nan,6.547,10.532,6.116,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.948
Soil6_CE_73_0_CHL_T9,nan,nan,0.181,1.394,nan,nan,nan,6.291,9.575,4.663,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.842
Soil6_CE_73_7_CHL_T9,nan,nan,0.093,0.334,nan,nan,nan,7.671,14.413,2.723,0.000,0.221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.271,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,0.789
Soil9_CE_277_-10_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,11.031,15.543,5.465,0.000,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,2.270
Soil9_CE_277_-13_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,8.320,13.537,4.464,0.109,0.406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.225
Soil9_CE_277_-16_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,10.269,18.868,6.551,0.222,0.203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.283,nan,nan,nan,nan,nan,nan,nan,2.343
Soil9_CE_277_-20_CHL_T9,nan,nan,0.288,0.000,nan,nan,nan,8.702,12.168,4.514,0.069,1.178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.474,nan,nan,nan,nan,nan,nan,nan,0.634
Soil9_CE_277_-28_CHL_T9,nan,nan,1.118,1.000,nan,nan,nan,10.307,13.760,7.774,0.047,2.678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,4.401
Soil9_CE_277_-2_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,12.421,18.214,8.993,0.029,4.124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.865
Soil9_CE_277_-5_CHL_T9,nan,nan,0.118,0.000,nan,nan,nan,16.228,20.087,6.524,0.059,1.576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.267,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,1.225
Soil9_CE_277_-75_CHL_T9,nan,nan,0.178,0.000,nan,nan,nan,9.075,14.429,4.941,0.222,0.610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,2.818
Soil9_CE_277_-7_CHL_T9,nan,nan,0.000,0.000,nan,nan,nan,10.643,17.235,5.408,0.187,1.458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,3.387
Soil9_CE_277_0_CHL_T9,nan,nan,0.178,0.000,nan,nan,nan,17.110,27.300,10.287,1.000,4.657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.263,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,3.555
Soil9_CE_277_4_CHL_T9,nan,nan,0.059,0.000,nan,nan,nan,11.089,12.561,7.207,0.000,1.077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.594,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,3.102
