,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil6_CE_73_-40_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.926,nan,nan,nan,nan,nan,nan,nan,0.084,7.501,0.000,0.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,3.921
Soil6_CE_73_-4_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.236,nan,nan,nan,nan,nan,nan,nan,0.061,3.302,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,1.725
Soil6_CE_73_-70_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.748,nan,nan,nan,nan,nan,nan,nan,0.058,4.115,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,2.751
Soil6_CE_73_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.645,nan,nan,nan,nan,nan,nan,nan,0.061,5.704,0.000,0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.352,3.258
Soil6_CE_73_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.492,nan,nan,nan,nan,nan,nan,nan,0.049,6.300,0.000,2.227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,3.500
Soil6_CE_73_7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.068,nan,nan,nan,nan,nan,nan,nan,0.110,5.956,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,2.107
Soil9_CE_277_-10_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.467,nan,nan,nan,nan,nan,nan,nan,1.067,2.730,1.000,1.448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,1.913
Soil9_CE_277_-13_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.239,nan,nan,nan,nan,nan,nan,nan,0.067,2.732,0.000,1.376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,2.529
Soil9_CE_277_-16_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.546,nan,nan,nan,nan,nan,nan,nan,0.120,1.801,0.000,0.995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,3.325
Soil9_CE_277_-20_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.948,nan,nan,nan,nan,nan,nan,nan,0.086,3.970,0.000,0.974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,3.325
Soil9_CE_277_-28_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.282,nan,nan,nan,nan,nan,nan,nan,0.112,4.746,0.018,1.232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.890,3.736
Soil9_CE_277_-2_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.410,nan,nan,nan,nan,nan,nan,nan,0.060,2.694,0.000,0.660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.352,2.627
Soil9_CE_277_-5_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.842,nan,nan,nan,nan,nan,nan,nan,0.296,2.895,0.000,2.201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.439,1.787
Soil9_CE_277_-75_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.729,nan,nan,nan,nan,nan,nan,nan,0.000,2.109,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,2.278
Soil9_CE_277_-7_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.863,nan,nan,nan,nan,nan,nan,nan,0.001,3.002,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.451,2.402
Soil9_CE_277_0_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.720,nan,nan,nan,nan,nan,nan,nan,0.060,4.503,0.000,0.546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.901,4.076
Soil9_CE_277_4_None_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.178,nan,nan,nan,nan,nan,nan,nan,0.033,4.996,0.000,0.562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,2.592
