,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil6_CE_73_-21_None_T9,nan,nan,7.147,0.000,nan,nan,nan,25.472,15.551,12.948,1.734,4.925,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,2.000,nan,nan,nan,nan,nan,nan,nan,2.688
Soil6_CE_73_-26_None_T9,nan,nan,10.399,0.000,nan,nan,nan,19.233,19.689,10.970,3.269,8.147,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.237,nan,nan,nan,nan,2.382,nan,nan,nan,nan,nan,nan,nan,0.705
Soil6_CE_73_-40_None_T9,nan,nan,2.162,0.000,nan,nan,nan,10.008,8.838,0.797,0.000,0.615,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.236
Soil6_CE_73_-4_None_T9,nan,nan,0.180,0.443,nan,nan,nan,8.919,6.670,8.145,0.424,2.664,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.176,nan,nan,nan,nan,1.286,nan,nan,nan,nan,nan,nan,nan,2.311
Soil6_CE_73_-70_None_T9,nan,nan,0.240,0.000,nan,nan,nan,4.981,6.061,0.106,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil6_CE_73_-7_None_T9,nan,nan,1.318,0.000,nan,nan,nan,14.796,10.775,10.273,3.000,6.685,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,4.258
Soil6_CE_73_0_None_T9,nan,nan,0.661,0.000,nan,nan,nan,11.498,12.036,5.996,0.424,0.615,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.477,nan,nan,nan,nan,nan,nan,nan,2.323
Soil6_CE_73_7_None_T9,nan,nan,0.539,0.000,nan,nan,nan,7.287,9.489,1.440,0.000,0.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,2.095,nan,nan,nan,nan,nan,nan,nan,0.472
Soil9_CE_277_-10_None_T9,nan,nan,0.180,0.000,nan,nan,nan,119.502,36.696,11.822,27.738,71.168,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,3.973
Soil9_CE_277_-13_None_T9,nan,nan,0.841,0.000,nan,nan,nan,113.747,40.162,9.981,23.794,55.957,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.470
Soil9_CE_277_-16_None_T9,nan,nan,1.500,0.909,nan,nan,nan,124.048,43.693,10.568,20.296,51.251,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,3.095,nan,nan,nan,nan,nan,nan,nan,2.913
Soil9_CE_277_-20_None_T9,nan,nan,1.686,0.000,nan,nan,nan,135.235,44.575,10.600,25.992,61.503,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,3.355
Soil9_CE_277_-28_None_T9,nan,nan,3.121,0.000,nan,nan,nan,65.819,23.043,3.027,17.843,31.716,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.826
Soil9_CE_277_-2_None_T9,nan,nan,0.240,0.000,nan,nan,nan,63.712,20.840,6.589,11.431,22.307,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.184,nan,nan,nan,nan,nan,nan,nan,2.355
Soil9_CE_277_-5_None_T9,nan,nan,0.360,0.000,nan,nan,nan,59.919,21.690,6.866,5.266,23.749,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,3.000,nan,nan,nan,nan,nan,nan,nan,3.684
Soil9_CE_277_-75_None_T9,nan,nan,0.060,0.000,nan,nan,nan,3.122,5.171,0.695,0.212,0.205,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.118
Soil9_CE_277_-7_None_T9,nan,nan,0.900,0.000,nan,nan,nan,66.851,24.389,7.567,9.043,23.626,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,1.095,nan,nan,nan,nan,nan,nan,nan,3.494
Soil9_CE_277_0_None_T9,nan,nan,0.808,0.000,nan,nan,nan,44.701,21.730,6.649,8.487,18.841,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,2.674
Soil9_CE_277_4_None_T9,nan,nan,0.480,0.000,nan,nan,nan,13.762,11.234,1.227,1.571,5.479,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.881,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,0.699
