,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil6_CE_73_-21_None_T9,nan,nan,2.897,0.000,nan,nan,nan,34.301,26.657,19.400,0.847,6.345,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410,nan,nan,nan,nan,1.192,nan,nan,nan,nan,nan,nan,nan,5.580
Soil6_CE_73_-26_None_T9,nan,nan,3.684,0.000,nan,nan,nan,27.514,23.914,19.187,0.212,5.117,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.705,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,4.833
Soil6_CE_73_-40_None_T9,nan,nan,2.320,1.443,nan,nan,nan,12.480,17.921,1.584,0.000,1.639,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,0.472
Soil6_CE_73_-4_None_T9,nan,nan,0.420,0.000,nan,nan,nan,12.845,14.167,9.454,0.000,2.456,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,4.884
Soil6_CE_73_-70_None_T9,nan,nan,0.180,0.000,nan,nan,nan,7.667,16.631,0.052,0.000,0.000,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.000
Soil6_CE_73_-7_None_T9,nan,nan,0.308,0.865,nan,nan,nan,17.356,19.326,15.272,1.421,3.254,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.586,nan,nan,nan,nan,2.096,nan,nan,nan,nan,nan,nan,nan,9.496
Soil6_CE_73_0_None_T9,nan,nan,0.420,0.000,nan,nan,nan,17.239,26.823,6.884,0.216,1.636,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.481,nan,nan,nan,nan,nan,nan,nan,2.232
Soil6_CE_73_7_None_T9,nan,nan,0.240,0.000,nan,nan,nan,12.823,28.650,0.843,0.000,0.820,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.212
Soil9_CE_277_-10_None_T9,nan,nan,0.540,0.000,nan,nan,nan,137.173,44.548,17.588,8.652,89.741,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.057,nan,nan,nan,nan,0.384,nan,nan,nan,nan,nan,nan,nan,11.812
Soil9_CE_277_-13_None_T9,nan,nan,0.420,0.000,nan,nan,nan,147.716,40.547,16.760,9.799,94.805,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,12.600
Soil9_CE_277_-16_None_T9,nan,nan,0.720,0.443,nan,nan,nan,158.614,47.489,17.398,6.015,101.750,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,10.316
Soil9_CE_277_-20_None_T9,nan,nan,1.378,0.000,nan,nan,nan,177.087,49.205,19.555,6.893,121.236,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.529,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,15.517
Soil9_CE_277_-28_None_T9,nan,nan,0.840,0.000,nan,nan,nan,100.417,28.973,6.214,6.353,79.377,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,8.893
Soil9_CE_277_-2_None_T9,nan,nan,0.540,0.886,nan,nan,nan,87.750,33.506,9.929,3.820,60.166,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.233,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,7.764
Soil9_CE_277_-5_None_T9,nan,nan,0.480,1.032,nan,nan,nan,73.765,35.770,12.279,2.705,35.757,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.762,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,8.083
Soil9_CE_277_-75_None_T9,nan,nan,0.180,0.443,nan,nan,nan,9.699,18.913,0.738,0.212,0.410,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.352,nan,nan,nan,nan,0.288,nan,nan,nan,nan,nan,nan,nan,0.236
Soil9_CE_277_-7_None_T9,nan,nan,0.476,0.000,nan,nan,nan,85.159,36.295,14.964,4.670,47.261,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.410,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,9.510
Soil9_CE_277_0_None_T9,nan,nan,0.300,0.000,nan,nan,nan,64.975,33.941,9.316,4.388,38.567,nan,nan,nan,nan,0.398,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.705,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,6.798
Soil9_CE_277_4_None_T9,nan,nan,0.660,0.000,nan,nan,nan,21.407,27.007,3.105,0.652,6.753,nan,nan,nan,nan,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.057,nan,nan,nan,nan,0.192,nan,nan,nan,nan,nan,nan,nan,1.527
