,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil6_CE_73_-26_None_T9,nan,nan,22.634,0.000,nan,nan,nan,10.628,24.410,10.889,0.218,1.309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,3.299
Soil6_CE_73_-40_None_T9,nan,nan,5.419,0.000,nan,nan,nan,3.739,11.951,3.100,0.000,1.091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.724
Soil6_CE_73_-4_None_T9,nan,nan,2.817,0.000,nan,nan,nan,1.307,9.090,2.124,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.550,nan,nan,nan,nan,nan,nan,nan,0.122
Soil6_CE_73_-70_None_T9,nan,nan,2.406,0.000,nan,nan,nan,1.863,8.860,1.250,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.122
Soil6_CE_73_-7_None_T9,nan,nan,6.518,0.000,nan,nan,nan,3.154,11.959,3.928,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.365
Soil6_CE_73_0_None_T9,nan,nan,7.788,0.000,nan,nan,nan,3.962,14.889,4.473,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.730
Soil6_CE_73_7_None_T9,nan,nan,2.938,0.000,nan,nan,nan,2.531,12.720,2.073,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.365
Soil9_CE_277_-10_None_T9,nan,nan,4.403,0.000,nan,nan,nan,6.734,20.057,3.056,1.000,1.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.487
Soil9_CE_277_-13_None_T9,nan,nan,2.996,0.000,nan,nan,nan,5.815,19.082,1.855,1.218,1.419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,0.608
Soil9_CE_277_-16_None_T9,nan,nan,6.749,0.000,nan,nan,nan,7.808,21.475,3.545,1.000,1.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.191,nan,nan,nan,nan,nan,nan,nan,0.730
Soil9_CE_277_-20_None_T9,nan,nan,6.574,0.000,nan,nan,nan,7.471,25.053,5.644,0.000,0.218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.703
Soil9_CE_277_-28_None_T9,nan,nan,7.794,0.000,nan,nan,nan,4.635,13.592,3.985,0.000,1.064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191,nan,nan,nan,nan,nan,nan,nan,1.703
Soil9_CE_277_-2_None_T9,nan,nan,3.337,0.000,nan,nan,nan,3.637,15.135,1.254,1.000,1.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.122
Soil9_CE_277_-5_None_T9,nan,nan,2.469,0.837,nan,nan,nan,8.314,22.408,2.618,0.000,1.964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.096,nan,nan,nan,nan,nan,nan,nan,0.730
Soil9_CE_277_-75_None_T9,nan,nan,2.995,1.000,nan,nan,nan,1.672,9.334,1.350,1.000,1.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,1.243
Soil9_CE_277_-7_None_T9,nan,nan,3.752,0.000,nan,nan,nan,9.260,22.117,1.909,0.000,1.091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.736,nan,nan,nan,nan,nan,nan,nan,0.000
Soil9_CE_277_0_None_T9,nan,nan,3.560,0.000,nan,nan,nan,6.314,19.300,2.400,2.000,2.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.382,nan,nan,nan,nan,nan,nan,nan,0.365
Soil9_CE_277_4_None_T9,nan,nan,4.286,0.000,nan,nan,nan,1.837,11.546,2.199,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.287,nan,nan,nan,nan,nan,nan,nan,0.608
