,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil6_CE_73_-21_None_T9,nan,nan,2.355,2.000,nan,nan,nan,43.784,53.470,94.206,3.000,12.840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.479,nan,nan,nan,nan,nan,nan,nan,18.172
Soil6_CE_73_-26_None_T9,nan,nan,1.000,1.000,nan,nan,nan,44.564,51.486,82.577,2.237,11.068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,19.516
Soil6_CE_73_-40_None_T9,nan,nan,0.000,0.000,nan,nan,nan,13.729,15.553,8.753,0.000,1.751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,1.982
Soil6_CE_73_-4_None_T9,nan,nan,0.178,0.000,nan,nan,nan,9.580,15.234,14.268,0.000,0.849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,2.962
Soil6_CE_73_-70_None_T9,nan,nan,0.178,0.000,nan,nan,nan,7.143,9.159,1.086,0.214,0.221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.066,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,0.266
Soil6_CE_73_-7_None_T9,nan,nan,0.355,0.000,nan,nan,nan,11.359,14.558,22.280,0.000,1.829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,5.321
Soil6_CE_73_0_None_T9,nan,nan,0.237,0.000,nan,nan,nan,15.479,23.223,10.293,1.034,2.857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.465,nan,nan,nan,nan,nan,nan,0.476,nan,nan,nan,nan,nan,nan,nan,2.916
Soil6_CE_73_7_None_T9,nan,nan,0.059,0.000,nan,nan,nan,9.732,15.772,2.914,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.222,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,0.756
Soil9_CE_277_-10_None_T9,nan,nan,0.059,0.000,nan,nan,nan,84.726,122.181,31.742,4.189,23.321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,4.468
Soil9_CE_277_-13_None_T9,nan,nan,0.059,0.000,nan,nan,nan,82.971,112.670,24.749,4.313,17.523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,3.786
Soil9_CE_277_-16_None_T9,nan,nan,0.118,0.000,nan,nan,nan,87.258,107.325,34.397,3.293,24.836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.285,nan,nan,nan,nan,nan,nan,nan,5.569
Soil9_CE_277_-20_None_T9,nan,nan,0.000,0.000,nan,nan,nan,92.636,129.660,35.539,7.787,21.940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,nan,4.317
Soil9_CE_277_-28_None_T9,nan,nan,0.000,0.000,nan,nan,nan,52.620,90.469,18.536,0.659,5.972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.464,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,1.678
Soil9_CE_277_-2_None_T9,nan,nan,0.059,0.000,nan,nan,nan,45.359,67.520,19.688,2.235,11.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.396,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,4.267
Soil9_CE_277_-5_None_T9,nan,nan,0.000,0.000,nan,nan,nan,49.439,62.806,19.303,1.398,13.630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.132,nan,nan,nan,nan,nan,nan,0.379,nan,nan,nan,nan,nan,nan,nan,4.662
Soil9_CE_277_-75_None_T9,nan,nan,0.000,0.000,nan,nan,nan,5.053,6.963,1.523,0.000,0.424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,0.410
Soil9_CE_277_-7_None_T9,nan,nan,0.000,0.000,nan,nan,nan,60.042,68.118,24.771,2.112,11.400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.198,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,6.805
Soil9_CE_277_0_None_T9,nan,nan,0.000,0.000,nan,nan,nan,37.394,57.989,16.128,0.710,9.551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.330,nan,nan,nan,nan,nan,nan,0.095,nan,nan,nan,nan,nan,nan,nan,3.618
Soil9_CE_277_4_None_T9,nan,nan,0.000,0.000,nan,nan,nan,12.022,17.114,5.074,0.432,1.865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.264,nan,nan,nan,nan,nan,nan,0.190,nan,nan,nan,nan,nan,nan,nan,0.837
