,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil6_CE_73_-14_CHL_T9,nan,nan,34.206,0.615,nan,nan,nan,nan,nan,0.980,nan,nan,3.648,nan,nan,0.000,0.000,49.523,1.000,1.000,1.000,nan,nan,nan,1.772,nan,11.709,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.393,nan,nan,nan
Soil6_CE_73_-17_CHL_T9,nan,nan,17.588,0.000,nan,nan,nan,nan,nan,0.975,nan,nan,3.345,nan,nan,0.000,0.000,25.324,0.000,0.000,0.000,nan,nan,nan,1.204,nan,6.799,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.487,nan,nan,nan
Soil6_CE_73_-21_CHL_T9,nan,nan,21.038,0.447,nan,nan,nan,nan,nan,1.305,nan,nan,2.492,nan,nan,0.000,0.000,28.154,0.099,0.000,0.000,nan,nan,nan,0.775,nan,3.775,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.348,nan,nan,nan
Soil6_CE_73_-26_CHL_T9,nan,nan,20.851,1.296,nan,nan,nan,nan,nan,1.620,nan,nan,2.301,nan,nan,1.000,0.000,28.158,1.000,0.000,0.000,nan,nan,nan,1.985,nan,6.758,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.417,nan,nan,nan
Soil6_CE_73_-40_CHL_T9,nan,nan,18.546,0.876,nan,nan,nan,nan,nan,0.489,nan,nan,3.007,nan,nan,0.000,0.000,29.141,1.378,2.000,0.000,nan,nan,nan,1.769,nan,3.775,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.113,nan,nan,nan
Soil6_CE_73_-4_CHL_T9,nan,nan,22.364,0.000,nan,nan,nan,nan,nan,0.920,nan,nan,1.639,nan,nan,0.000,0.000,27.500,0.000,0.000,0.000,nan,nan,nan,0.985,nan,4.718,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.576,nan,nan,nan
Soil6_CE_73_-70_CHL_T9,nan,nan,21.033,1.956,nan,nan,nan,nan,nan,0.877,nan,nan,1.468,nan,nan,1.000,0.000,28.216,2.000,0.000,0.000,nan,nan,nan,1.467,nan,9.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.278,nan,nan,nan
Soil6_CE_73_-7_CHL_T9,nan,nan,16.745,0.009,nan,nan,nan,nan,nan,0.649,nan,nan,2.030,nan,nan,0.000,0.000,24.056,1.000,1.000,0.000,nan,nan,nan,1.506,nan,3.769,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.483,nan,nan,nan
Soil6_CE_73_0_CHL_T9,nan,nan,15.528,0.000,nan,nan,nan,nan,nan,0.843,nan,nan,1.011,nan,nan,0.000,0.000,19.235,0.000,0.000,0.000,nan,nan,nan,0.876,nan,6.040,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.417,nan,nan,nan
Soil6_CE_73_7_CHL_T9,nan,nan,22.478,1.408,nan,nan,nan,nan,nan,0.621,nan,nan,0.312,nan,nan,0.000,0.000,23.528,3.376,4.000,2.000,nan,nan,nan,0.896,nan,5.655,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.348,nan,nan,nan
Soil9_CE_277_-10_CHL_T9,nan,nan,23.544,1.000,nan,nan,nan,nan,nan,1.256,nan,nan,5.919,nan,nan,0.000,0.072,38.747,1.000,0.000,0.000,nan,nan,nan,0.766,nan,6.638,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.395,nan,nan,nan
Soil9_CE_277_-13_CHL_T9,nan,nan,18.561,0.902,nan,nan,nan,nan,nan,1.575,nan,nan,4.008,nan,nan,0.000,0.000,30.957,0.000,0.000,0.000,nan,nan,nan,0.917,nan,6.791,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.737,nan,nan,nan
Soil9_CE_277_-16_CHL_T9,nan,nan,29.386,2.000,nan,nan,nan,nan,nan,2.035,nan,nan,6.163,nan,nan,0.000,0.072,44.826,0.000,0.000,0.000,nan,nan,nan,1.432,nan,6.606,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.945,nan,nan,nan
Soil9_CE_277_-20_CHL_T9,nan,nan,20.041,0.000,nan,nan,nan,nan,nan,1.087,nan,nan,4.923,nan,nan,0.000,0.000,40.124,1.000,0.000,0.000,nan,nan,nan,1.861,nan,6.419,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.040,nan,nan,nan
Soil9_CE_277_-28_CHL_T9,nan,nan,26.106,1.438,nan,nan,nan,nan,nan,2.138,nan,nan,2.950,nan,nan,0.000,0.000,39.718,0.000,0.000,0.000,nan,nan,nan,1.230,nan,7.768,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.487,nan,nan,nan
Soil9_CE_277_-2_CHL_T9,nan,nan,24.636,0.447,nan,nan,nan,nan,nan,2.337,nan,nan,11.666,nan,nan,0.000,0.000,27.564,4.323,2.000,1.000,nan,nan,nan,0.876,nan,5.859,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.306,nan,nan,nan
Soil9_CE_277_-5_CHL_T9,nan,nan,20.864,0.000,nan,nan,nan,nan,nan,2.231,nan,nan,8.670,nan,nan,0.000,0.000,27.785,1.017,1.000,0.000,nan,nan,nan,1.204,nan,6.418,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.606,nan,nan,nan
Soil9_CE_277_-75_CHL_T9,nan,nan,20.534,0.000,nan,nan,nan,nan,nan,1.253,nan,nan,3.102,nan,nan,0.000,0.000,26.787,0.000,1.000,1.000,nan,nan,nan,0.985,nan,5.654,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.182,nan,nan,nan
Soil9_CE_277_-7_CHL_T9,nan,nan,24.577,0.000,nan,nan,nan,nan,nan,1.778,nan,nan,8.562,nan,nan,0.000,0.000,35.202,1.323,0.000,0.000,nan,nan,nan,1.095,nan,7.393,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.945,nan,nan,nan
Soil9_CE_277_0_CHL_T9,nan,nan,34.711,0.447,nan,nan,nan,nan,nan,2.500,nan,nan,14.857,nan,nan,2.000,0.000,34.963,0.000,0.000,0.000,nan,nan,nan,2.664,nan,6.605,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.472,nan,nan,nan
Soil9_CE_277_4_CHL_T9,nan,nan,27.170,0.447,nan,nan,nan,nan,nan,1.197,nan,nan,5.281,nan,nan,0.000,0.000,20.502,1.000,3.000,2.000,nan,nan,nan,0.000,nan,3.786,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.505,nan,nan,nan
