,K00360,K00361,K00362,K00363,K00366,K00367,K00368,K00370,K00371,K00372,K00373,K00374,K00376,K00844,K02164,K02305,K02448,K02567,K02568,K02570,K02571,K03385,K04017,K04018,K04561,K04747,K04748,K05601,K10534,K12264,K12265,K12266,K15864,K15876,K15877,K17877,K19339,K19343,K26138,K26139
Soil14_CE_251_N2_22_CHL_T9,nan,nan,3.836,1.000,nan,nan,4.537,5.728,1.913,1.458,0.154,0.000,0.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.689,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,11.194,nan,nan,1.164
Soil14_CE_251_N2_2_CHL_T9,nan,nan,6.061,0.000,nan,nan,9.601,8.957,4.236,1.874,0.106,0.000,0.523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.718,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,9.957,nan,nan,0.614
Soil14_CE_251_N2_5_CHL_T9,nan,nan,4.278,0.000,nan,nan,7.472,6.863,3.071,1.978,0.026,0.000,0.848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.463,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,6.126,nan,nan,0.000
Soil14_CE_251_N2_9_CHL_T9,nan,nan,4.723,0.000,nan,nan,6.481,10.619,3.946,1.955,0.107,0.000,0.437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.604,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,9.045,nan,nan,0.246
Soil15_CE_251_N5_-100_CHL_T9,nan,nan,5.409,0.000,nan,nan,6.809,9.806,6.853,0.800,2.196,2.000,0.282,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.491,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,9.249,nan,nan,0.388
Soil15_CE_251_N5_-65_CHL_T9,nan,nan,4.552,0.000,nan,nan,5.355,8.039,2.495,2.783,0.229,0.000,0.546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.752,nan,nan,nan,nan,nan,nan,0.394,nan,nan,nan,nan,11.323,nan,nan,0.123
Soil15_CE_251_N5_0_CHL_T9,nan,nan,9.164,0.000,nan,nan,16.847,14.549,8.354,2.252,0.460,0.000,0.389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.557,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,10.560,nan,nan,0.862
Soil15_CE_251_N5_12_CHL_T9,nan,nan,7.681,0.000,nan,nan,12.445,11.341,4.008,1.871,0.119,0.000,0.623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.901,nan,nan,nan,nan,nan,nan,0.197,nan,nan,nan,nan,10.261,nan,nan,0.000
Soil15_CE_251_N5_16_CHL_T9,nan,nan,5.928,0.000,nan,nan,15.070,10.685,5.313,1.815,0.229,0.000,0.130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.538,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,9.178,nan,nan,0.491
Soil15_CE_251_N5_20_CHL_T9,nan,nan,8.773,0.000,nan,nan,16.915,12.879,6.169,1.266,0.482,0.000,0.824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.412,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,10.557,nan,nan,0.614
Soil15_CE_251_N5_22_CHL_T9,nan,nan,6.905,0.443,nan,nan,11.658,9.434,4.946,2.332,0.299,0.182,0.379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.806,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,9.940,nan,nan,0.614
Soil15_CE_251_N5_26_CHL_T9,nan,nan,5.342,0.443,nan,nan,6.068,8.386,3.516,1.692,0.034,0.000,0.301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.778,nan,nan,nan,nan,nan,nan,0.196,nan,nan,nan,nan,7.868,nan,nan,0.000
Soil15_CE_251_N5_30_CHL_T9,nan,nan,2.717,0.000,nan,nan,5.553,4.969,2.902,2.303,0.034,0.000,0.311,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.855,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,9.291,nan,nan,0.123
Soil15_CE_251_N5_34_CHL_T9,nan,nan,3.455,0.000,nan,nan,5.268,5.164,2.555,1.656,0.118,0.000,0.527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.946,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,9.469,nan,nan,0.000
Soil15_CE_251_N5_7_CHL_T9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Soil16_CE_251_N6_-100_CHL_T9,nan,nan,7.389,0.443,nan,nan,7.159,8.691,4.817,2.207,0.088,0.000,0.234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.036,nan,nan,nan,nan,nan,nan,1.368,nan,nan,nan,nan,12.138,nan,nan,0.489
Soil16_CE_251_N6_-7_CHL_T9,nan,nan,6.635,1.000,nan,nan,14.320,11.237,5.408,2.334,0.000,0.000,0.828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.137,nan,nan,nan,nan,nan,nan,0.197,nan,nan,nan,nan,13.562,nan,nan,1.246
Soil16_CE_251_N6_0_CHL_T9,nan,nan,9.490,0.000,nan,nan,17.080,15.870,9.688,1.764,1.299,0.818,0.249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.948,nan,nan,nan,nan,nan,nan,0.494,nan,nan,nan,nan,15.287,nan,nan,0.491
Soil16_CE_251_N6_11_CHL_T9,nan,nan,3.600,0.443,nan,nan,7.699,7.108,2.180,1.169,0.000,0.000,0.381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.582,nan,nan,nan,nan,nan,nan,0.197,nan,nan,nan,nan,6.576,nan,nan,0.614
Soil16_CE_251_N6_14_CHL_T9,nan,nan,6.430,0.443,nan,nan,9.013,12.104,4.211,2.244,0.160,0.000,1.774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.420,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,12.625,nan,nan,0.369
Soil16_CE_251_N6_18_CHL_T9,nan,nan,3.423,0.000,nan,nan,4.680,6.188,3.270,1.866,0.328,0.124,0.366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.323,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,8.158,nan,nan,0.246
Soil16_CE_251_N6_22_CHL_T9,nan,nan,2.180,0.000,nan,nan,3.141,5.574,1.549,1.211,0.082,0.000,0.072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.056,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,7.957,nan,nan,0.000
Soil16_CE_251_N6_28_CHL_T9,nan,nan,2.713,0.000,nan,nan,3.849,6.033,4.722,0.881,2.000,1.110,0.301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.387,nan,nan,nan,nan,nan,nan,0.296,nan,nan,nan,nan,8.634,nan,nan,0.246
Soil16_CE_251_N6_3_CHL_T9,nan,nan,6.209,0.000,nan,nan,14.806,11.829,5.363,2.124,0.749,0.018,0.355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.272,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,12.857,nan,nan,0.369
Soil16_CE_251_N6_6_CHL_T9,nan,nan,7.107,0.000,nan,nan,19.766,13.774,5.799,1.986,0.110,0.518,1.485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.519,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,12.088,nan,nan,0.614
Soil16_CE_251_N6_8_CHL_T9,nan,nan,4.959,0.443,nan,nan,10.062,10.396,3.686,1.705,0.331,0.000,0.234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.093,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,10.297,nan,nan,0.123
Soil17_CE_251_N3_-100_CHL_T9,nan,nan,5.860,0.886,nan,nan,5.050,6.448,2.755,2.888,0.204,0.000,0.154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.446,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,10.932,nan,nan,0.236
Soil17_CE_251_N3_-40_CHL_T9,nan,nan,5.158,0.000,nan,nan,9.003,8.458,3.884,2.013,0.000,0.000,0.624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.499,nan,nan,nan,nan,nan,nan,1.099,nan,nan,nan,nan,11.837,nan,nan,0.123
Soil17_CE_251_N3_-4_CHL_T9,nan,nan,9.285,1.314,nan,nan,17.597,13.077,6.643,3.067,0.309,0.000,1.154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.974,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,14.023,nan,nan,0.491
Soil17_CE_251_N3_0_CHL_T9,nan,nan,6.706,1.000,nan,nan,14.127,12.698,4.634,3.213,0.178,0.000,1.607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.205,nan,nan,nan,nan,nan,nan,0.197,nan,nan,nan,nan,11.688,nan,nan,1.123
Soil17_CE_251_N3_10_CHL_T9,nan,nan,6.622,0.443,nan,nan,13.256,10.542,5.122,1.818,0.262,0.000,1.152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.015,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,9.337,nan,nan,0.000
Soil17_CE_251_N3_13_CHL_T9,nan,nan,5.437,0.886,nan,nan,13.780,10.279,5.409,2.206,1.260,1.000,0.749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.444,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,11.318,nan,nan,0.000
Soil17_CE_251_N3_16_CHL_T9,nan,nan,5.722,0.443,nan,nan,13.289,9.774,4.587,1.912,0.018,0.000,0.128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.598,nan,nan,nan,nan,nan,nan,0.197,nan,nan,nan,nan,8.723,nan,nan,0.369
Soil17_CE_251_N3_20_CHL_T9,nan,nan,5.202,0.000,nan,nan,9.997,6.886,3.339,2.036,0.104,0.000,0.532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.588,nan,nan,nan,nan,nan,nan,0.394,nan,nan,nan,nan,9.345,nan,nan,0.123
Soil17_CE_251_N3_24_CHL_T9,nan,nan,5.492,0.443,nan,nan,5.590,5.167,2.422,1.454,0.000,0.212,0.389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.126,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,10.397,nan,nan,0.246
Soil17_CE_251_N3_28_CHL_T9,nan,nan,2.844,0.000,nan,nan,4.576,4.173,1.487,0.992,0.065,0.000,0.471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.858,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,10.056,nan,nan,0.000
Soil17_CE_251_N3_6_CHL_T9,nan,nan,6.734,0.000,nan,nan,13.163,11.216,7.024,3.006,0.400,0.000,0.389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.448,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,10.457,nan,nan,0.000
Soil3_CE_239_-11_CHL_T9,nan,nan,8.098,0.000,nan,nan,8.348,7.107,5.432,1.772,0.093,0.000,2.319,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.385,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,4.247,nan,nan,0.246
Soil3_CE_239_-14_CHL_T9,nan,nan,7.408,1.000,nan,nan,7.377,6.243,4.875,3.274,0.306,0.000,2.469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.746,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,3.767,nan,nan,1.123
Soil3_CE_239_-16_CHL_T9,nan,nan,7.800,1.000,nan,nan,11.015,6.710,6.531,2.936,0.354,0.000,0.995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.207,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,4.555,nan,nan,1.000
Soil3_CE_239_-19_CHL_T9,nan,nan,7.442,0.000,nan,nan,8.437,7.178,7.696,5.989,0.688,0.000,1.344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.248,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,4.152,nan,nan,0.479
Soil3_CE_239_-22_CHL_T9,nan,nan,9.432,3.000,nan,nan,11.550,6.896,5.333,5.114,0.203,0.000,1.290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.747,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,5.163,nan,nan,3.000
Soil3_CE_239_-26_CHL_T9,nan,nan,12.872,1.000,nan,nan,9.587,8.815,7.843,3.661,0.140,0.000,1.880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.809,nan,nan,nan,nan,nan,nan,0.593,nan,nan,nan,nan,5.324,nan,nan,1.000
Soil3_CE_239_-32_CHL_T9,nan,nan,9.153,0.000,nan,nan,10.327,7.489,5.464,4.243,0.000,0.000,0.541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.492,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,4.326,nan,nan,0.000
Soil3_CE_239_-50_CHL_T9,nan,nan,8.392,1.000,nan,nan,11.109,7.471,4.896,3.135,0.106,0.000,1.076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.880,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,2.375,nan,nan,1.000
Soil3_CE_239_-7_CHL_T9,nan,nan,12.356,0.000,nan,nan,10.970,6.174,7.244,3.080,0.163,0.000,1.765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.927,nan,nan,nan,nan,nan,nan,0.690,nan,nan,nan,nan,2.365,nan,nan,0.000
Soil3_CE_239_0_CHL_T9,nan,nan,10.795,0.886,nan,nan,8.292,7.934,7.272,4.637,0.232,0.000,1.537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.254,nan,nan,nan,nan,nan,nan,1.099,nan,nan,nan,nan,3.287,nan,nan,0.000
Soil3_CE_239_9_CHL_T9,nan,nan,4.608,0.000,nan,nan,3.698,3.199,2.855,2.073,0.122,0.000,0.923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.704,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,2.134,nan,nan,0.000
Soil5_CE_201_-12_CHL_T9,nan,nan,2.833,0.000,nan,nan,4.771,4.866,3.301,1.216,0.103,0.000,0.946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.391,nan,nan,nan,nan,nan,nan,0.296,nan,nan,nan,nan,2.133,nan,nan,0.000
Soil5_CE_201_-15_CHL_T9,nan,nan,3.306,0.000,nan,nan,4.683,5.451,2.030,1.044,0.143,0.000,0.834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.046,nan,nan,nan,nan,nan,nan,0.197,nan,nan,nan,nan,1.211,nan,nan,0.246
Soil5_CE_201_-19_CHL_T9,nan,nan,3.729,0.443,nan,nan,9.066,8.319,5.204,1.865,0.040,0.000,0.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.991,nan,nan,nan,nan,nan,nan,2.197,nan,nan,nan,nan,2.654,nan,nan,0.000
Soil5_CE_201_-23_CHL_T9,nan,nan,5.727,0.000,nan,nan,8.369,7.870,3.533,2.497,0.000,0.000,1.716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.719,nan,nan,nan,nan,nan,nan,0.197,nan,nan,nan,nan,3.518,nan,nan,0.000
Soil5_CE_201_-28_CHL_T9,nan,nan,5.995,0.000,nan,nan,8.576,7.613,5.889,1.885,0.156,0.000,0.773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.853,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,3.346,nan,nan,0.000
Soil5_CE_201_-35_CHL_T9,nan,nan,6.190,1.443,nan,nan,8.912,7.834,3.885,2.515,0.050,0.000,1.147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.047,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,3.667,nan,nan,1.000
Soil5_CE_201_-55_CHL_T9,nan,nan,4.321,0.000,nan,nan,8.894,6.763,3.311,0.945,0.178,0.000,1.787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.126,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,2.246,nan,nan,0.123
Soil5_CE_201_-5_CHL_T9,nan,nan,3.297,0.000,nan,nan,4.619,3.493,3.495,0.825,0.000,0.000,1.012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.437,nan,nan,nan,nan,nan,nan,0.000,nan,nan,nan,nan,1.636,nan,nan,0.119
Soil5_CE_201_-9_CHL_T9,nan,nan,4.376,0.000,nan,nan,6.471,6.469,3.546,2.028,0.082,0.000,2.347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.179,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,1.840,nan,nan,0.000
Soil5_CE_201_0_CHL_T9,nan,nan,6.738,1.443,nan,nan,6.250,6.654,5.112,2.156,0.101,0.000,0.943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.788,nan,nan,nan,nan,nan,nan,1.000,nan,nan,nan,nan,3.806,nan,nan,1.123
Soil5_CE_201_7_CHL_T9,nan,nan,4.968,0.000,nan,nan,4.930,5.078,2.308,2.046,0.046,0.000,0.234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.403,nan,nan,nan,nan,nan,nan,0.099,nan,nan,nan,nan,1.383,nan,nan,0.000
